Latitude,Longitude,City,State
28.0539,-82.4354,Tampa,Florida
35.1238,-97.3309,Noble,Oklahoma
31.0189,-87.2438,Flomaton,Alabama
29.9454,-90.0459,New Orleans,Louisiana
36.1194,-89.2642,Newbern,Tennessee
42.3148,-71.0911,Boston,Massachusetts
33.5531,-112.167,Glendale,Arizona
44.1584,-70.4691,Oxford,Maine
42.4009,-82.9527,Detroit,Michigan
39.2078,-76.7318,Elkridge,Maryland
36.4504,-79.5743,Ruffin,North Carolina
40.7997,-124.17,Eureka,California
42.7288,-83.2321,Orion Township,Michigan
40.2272,-74.7539,Trenton,New Jersey
26.2438,-81.7183,Naples,Florida
39.7439,-84.6228,Eaton,Ohio
38.8956,-104.755,Colorado Springs,Colorado
25.5781,-80.3889,Miami,Florida
33.4447,-82.0101,Augusta,Georgia
43.9127,-69.8768,Brunswick,Maine
35.2022,-90.0057,Memphis,Tennessee
33.9837,-118.287,Los Angeles,California
33.8971,-80.1056,Gable,South Carolina
35.8397,-90.7225,Jonesboro,Arkansas
30.0735,-95.4661,Spring,Texas
29.9422,-95.4397,Houston,Texas
40.532,-78.0837,Alexandria,Pennsylvania
42.3293,-71.0851,Boston,Massachusetts
47.2389,-93.5284,Grand Rapids,Minnesota
39.2905,-76.6762,Baltimore,Maryland
33.9254,-80.3241,Sumter,South Carolina
39.1302,-121.544,Marysville,California
36.4371,-97.8599,Enid,Oklahoma
35.6769,-119.231,McFarland,California
32.7552,-96.7654,Dallas,Texas
35.034,-80.7301,Weddington,North Carolina
29.658,-82.3018,Gainesville,Florida
33.9652,-81.0172,Columbia,South Carolina
34.8001,-87.676,Florence,Alabama
33.1758,-87.5196,Tuscaloosa,Alabama
33.6433,-114.589,Blythe,California
32.3048,-90.1929,Jackson,Mississippi
38.8876,-77.4446,Chantilly,Virginia
37.2459,-93.2593,Springfield,Missouri
40.4623,-80.007,Pittsburgh,Pennsylvania
41.637,-87.6293,Riverdale,Illinois
38.6643,-90.2132,St. Louis,Missouri
40.0479,-75.6458,Exton,Pennsylvania
39.7473,-75.5587,Wilmington,Delaware
41.2296,-96.022,Omaha,Nebraska
31.107,-97.7346,Killeen,Texas
43.0713,-87.9304,Milwaukee,Wisconsin
36.1824,-115.24,Las Vegas,Nevada
41.8209,-87.6949,Chicago,Illinois
35.4079,-105.49,San Jose,New Mexico
40.6251,-74.0807,Staten Island,New York
61.3612,-149.553,Anchorage,Alaska
32.4518,-84.9636,Columbus,Georgia
41.0171,-85.0959,Fort Wayne,Indiana
35.4142,-81.1448,Iron Station,North Carolina
39.7668,-84.2279,Dayton,Ohio
33.6682,-78.9075,Myrtle Beach,South Carolina
42.3305,-122.872,Medford,Oregon
40.6173,-74.426,Plainfield,New Jersey
39.2815,-80.252,Bridgeport,West Virginia
45.4866,-122.579,Portland,Oregon
36.4969,-77.8781,Littleton,North Carolina
39.3423,-76.6782,Baltimore,Maryland
40.6948,-73.6244,Hempstead,New York
37.9569,-121.266,Stockton,California
38.6583,-90.2929,St. Louis,Missouri
40.7055,-74.2126,Newark,New Jersey
30.5355,-92.0757,Opelousas,Louisiana
32.4107,-87.0012,Selma,Alabama
38.1555,-85.5977,Louisville,Kentucky
29.9257,-91.0279,Napoleonville,Louisiana
39.3596,-74.4343,Atlantic City,New Jersey
41.8844,-87.6724,Chicago,Illinois
46.8083,-100.768,Bismarck,North Dakota
32.5787,-117.084,San Diego,California
45.2688,-122.846,Wilsonville,Oregon
44.964,-93.0406,Saint Paul,Minnesota
43.5826,-116.246,Boise,Idaho
36.0671,-79.4357,Burlington,North Carolina
29.4282,-98.6943,San Antonio,Texas
41.6491,-86.164,Mishawaka,Indiana
31.8474,-106.196,El Paso,Texas
33.4798,-112.246,Phoenix,Arizona
29.3733,-98.6352,San Antonio,Texas
41.514,-87.3602,Merrillville,Indiana
34.9184,-82.0661,Spartanburg,South Carolina
42.3184,-71.0683,Boston,Massachusetts
34.2452,-118.278,Los Angeles,California
43.6466,-116.474,Meridian,Idaho
35.3448,-119.049,Bakersfield,California
35.034,-85.4088,Chattanooga,Tennessee
31.4987,-82.8456,Douglas,Georgia
42.8489,-106.313,Casper,Wyoming
42.9957,-71.4513,Manchester,New Hampshire
64.8434,-147.719,Fairbanks,Alaska
32.6064,-85.4929,Auburn,Alabama
41.8363,-87.649,Chicago,Illinois
30.4612,-88.1237,Theodore,Alabama
43.1428,-77.6582,Rochester,New York
32.4988,-93.7524,Shreveport,Louisiana
43.8566,-92.485,Stewartville,Minnesota
40.7774,-74.1847,Belleville,New Jersey
29.7163,-95.4868,Houston,Texas
41.656,-86.2378,South Bend,Indiana
39.0369,-95.6969,Topeka,Kansas
26.336,-80.2186,Boca Raton,Florida
35.1091,-106.586,Albuquerque,New Mexico
25.521,-80.4258,Naranja,Florida
39.7765,-86.1011,Indianapolis,Indiana
41.7504,-87.6612,Chicago,Illinois
41.6619,-70.2014,Yarmouth,Massachusetts
47.6703,-117.419,Spokane,Washington
37.4222,-79.1502,Lynchburg,Virginia
28.9686,-80.8927,Edgewater,Florida
39.1741,-96.4438,Manhattan,Kansas
44.9474,-123.008,Salem,Oregon
35.2197,-88.2222,Savannah,Tennessee
41.8256,-71.4495,Providence,Rhode Island
38.2373,-85.7449,Louisville,Kentucky
41.9154,-87.7265,Chicago,Illinois
39.3118,-76.6112,Baltimore,Maryland
40.8372,-73.9367,New York,New York
42.7835,-76.5589,Scipio Center,New York
36.2804,-95.8532,Owasso,Oklahoma
34.2154,-85.5719,Cedar Bluff,Alabama
41.7233,-87.6266,Chicago,Illinois
38.893,-77.1538,Arlington,Virginia
42.4207,-82.9748,Detroit,Michigan
39.7536,-94.8399,Saint Joseph,Missouri
42.785,-78.7479,Orchard Park,New York
33.3786,-111.86,Mesa,Arizona
36.4527,-95.8909,Ramona,Oklahoma
36.8136,-76.34,Portsmouth,Virginia
38.0021,-84.447,Lexington,Kentucky
30.3691,-81.7123,Jacksonville,Florida
42.6544,-73.7727,Albany,New York
37.3536,-87.4902,Madisonville,Kentucky
41.5917,-87.4386,Hammond,Indiana
48.5921,-119.1,Tonasket,Washington
42.2897,-71.0855,Boston,Massachusetts
35.4095,-78.6575,Coats,North Carolina
37.9284,-121.287,Stockton,California
35.9656,-83.8939,Knoxville,Tennessee
33.7382,-84.4124,Atlanta,Georgia
39.2845,-76.6469,Baltimore,Maryland
34.4997,-93.0785,Hot Springs,Arkansas
28.1299,-80.6295,Melbourne,Florida
30.3617,-81.6707,Jacksonville,Florida
29.4261,-98.5681,San Antonio,Texas
39.1182,-94.3781,Independence,Missouri
35.6088,-77.3552,Greenville,North Carolina
30.1297,-81.7797,Orange Park,Florida
29.9242,-90.3729,Luling,Louisiana
28.8569,-98.7127,Charlotte,Texas
28.9716,-82.2165,Ocala,Florida
39.062,-88.3815,Dieterich,Illinois
36.0458,-86.5942,Nashville,Tennessee
33.4682,-117.714,Dana Point,California
32.2538,-90.2534,Jackson,Mississippi
42.0928,-72.0219,Southbridge,Massachusetts
39.95,-75.1571,Philadelphia,Pennsylvania
42.0209,-88.3122,Elgin,Illinois
26.6747,-81.9572,Cape Coral,Florida
36.3341,-82.3446,Johnson City,Tennessee
33.4651,-82.0313,Augusta,Georgia
39.5571,-87.1076,Brazil,Indiana
41.7566,-72.6448,East Hartford,Connecticut
40.7726,-73.8736,Queens,New York
37.4342,-84.3206,Mount Vernon,Kentucky
35.3891,-119.012,Bakersfield,California
36.8735,-76.2839,Norfolk,Virginia
44.9306,-93.1371,Saint Paul,Minnesota
33.5807,-86.8999,Birmingham,Alabama
40.7585,-73.5877,Westbury,New York
38.6526,-90.2215,St. Louis,Missouri
32.418,-86.2853,Montgomery,Alabama
43.1192,-87.955,Milwaukee,Wisconsin
41.5413,-81.5999,Cleveland,Ohio
40.8801,-86.7561,Monticello,Indiana
30.2709,-92.0082,Lafayette,Louisiana
37.9748,-84.4777,Lexington,Kentucky
34.6965,-81.2117,Chester,South Carolina
35.4668,-78.7109,Angier,North Carolina
33.5154,-90.1691,Greenwood,Mississippi
40.7468,-84.1134,Lima,Ohio
36.1602,-86.8141,Nashville,Tennessee
41.7995,-87.6517,Chicago,Illinois
35.0602,-89.8571,Memphis,Tennessee
30.2642,-92.0618,Scott,Louisiana
39.3355,-76.6337,Baltimore,Maryland
38.8254,-104.776,Colorado Springs,Colorado
32.8564,-79.9704,North Charleston,South Carolina
38.9703,-77.3372,Reston,Virginia
31.0974,-97.3399,Temple,Texas
40.6352,-73.9282,Brooklyn,New York
36.1015,-115.208,Las Vegas,Nevada
41.8605,-87.7277,Chicago,Illinois
42.0341,-88.8354,Kirkland,Illinois
40.7195,-76.198,Saint Clair,Pennsylvania
29.9402,-93.9133,Groves,Texas
29.558,-95.5218,Missouri City,Texas
47.5059,-122.355,Seattle,Washington
43.0503,-76.1742,Syracuse,New York
32.2937,-90.21,Jackson,Mississippi
29.9631,-95.4746,Houston,Texas
32.7603,-97.3282,Fort Worth,Texas
34.4234,-117.269,Hesperia,California
33.6382,-81.7396,Aiken,South Carolina
36.7069,-119.809,Fresno,California
39.1601,-75.5255,Dover,Delaware
41.9259,-87.7676,Chicago,Illinois
41.9563,-91.6966,Cedar Rapids,Iowa
33.3721,-112.575,Buckeye,Arizona
35.6337,-88.8186,Jackson,Tennessee
32.3392,-86.3091,Montgomery,Alabama
33.9214,-117.437,Riverside,California
43.0927,-75.1994,Utica,New York
28.0306,-80.6686,Palm Bay,Florida
36.2957,-94.1442,Rogers,Arkansas
40.4627,-79.9117,Pittsburgh,Pennsylvania
43.056,-76.1322,Syracuse,New York
41.9893,-71.5142,Woonsocket,Rhode Island
27.7066,-97.3505,Corpus Christi,Texas
33.545,-86.7475,Birmingham,Alabama
30.0923,-90.468,LaPlace,Louisiana
37.9947,-85.5587,Mount Washington,Kentucky
34.0069,-118.326,Los Angeles,California
40.6547,-73.9404,Brooklyn,New York
46.6284,-95.0523,Sebeka,Minnesota
30.1715,-81.6335,Jacksonville,Florida
45.5192,-122.51,Portland,Oregon
37.1281,-93.4585,Republic,Missouri
47.7169,-117.406,Spokane,Washington
41.9631,-87.7184,Chicago,Illinois
40.2152,-111.659,Provo,Utah
33.4811,-117.099,Temecula,California
40.7594,-86.3617,Logansport,Indiana
36.8139,-76.3126,Portsmouth,Virginia
36.8286,-81.5279,Marion,Virginia
32.3875,-83.3512,Cochran,Georgia
42.1234,-80.0592,Erie,Pennsylvania
26.1263,-80.1434,Fort Lauderdale,Florida
41.7517,-72.6745,Hartford,Connecticut
33.1754,-87.5276,Tuscaloosa,Alabama
37.9639,-121.297,Stockton,California
35.3062,-94.3978,Fort Smith,Arkansas
43.1026,-87.9627,Milwaukee,Wisconsin
41.9537,-87.7525,Chicago,Illinois
40.8604,-73.8575,The Bronx,New York
46.7438,-117.154,Pullman,Washington
33.729,-84.5723,South Fulton,Georgia
41.2586,-80.8465,Warren,Ohio
40.1224,-85.6534,Anderson,Indiana
39.1277,-94.6184,Kansas City,Kansas
42.2567,-71.7953,Worcester,Massachusetts
42.3504,-71.1664,Boston,Massachusetts
39.2834,-76.6378,South,Maryland
38.8563,-97.617,Salina,Kansas
37.0109,-86.4525,Bowling Green,Kentucky
27.6267,-97.3155,Corpus Christi,Texas
36.17,-76.4666,Hertford,North Carolina
38.9098,-76.9366,Washington,District of Columbia
41.7544,-87.6331,Chicago,Illinois
40.8479,-73.8906,The Bronx,New York
38.5969,-90.2169,St. Louis,Missouri
33.4284,-112.833,Tonopah,Arizona
40.116,-84.3557,Covington,Ohio
40.0402,-74.1889,Lakewood,New Jersey
29.3975,-94.9198,Texas City,Texas
34.8899,-82.4556,Greenville,South Carolina
39.9322,-82.9797,Columbus,Ohio
39.3142,-76.6006,Baltimore,Maryland
40.7063,-74.0804,Jersey City,New Jersey
40.771,-80.7631,Lisbon,Ohio
42.2844,-89.1148,Rockford,Illinois
43.5477,-71.4589,Laconia,New Hampshire
44.4135,-119.16,Mount Vernon,Oregon
40.697,-73.6149,Hempstead,New York
31.5729,-90.454,Brookhaven,Mississippi
35.1367,-76.8019,Bayboro,North Carolina
43.2196,-86.2244,Muskegon,Michigan
42.0375,-71.9015,Dudley,Massachusetts
38.2546,-85.6712,Louisville,Kentucky
38.445,-122.748,Santa Rosa,California
41.5524,-81.579,Cleveland,Ohio
41.8034,-71.4132,Providence,Rhode Island
41.8242,-71.427,Providence,Rhode Island
40.3711,-79.852,Duquesne,Pennsylvania
30.2843,-90.9056,Gonzales,Louisiana
32.8615,-104.4,Artesia,New Mexico
30.5845,-91.1177,Baker,Louisiana
42.9437,-78.9039,Buffalo,New York
35.331,-119.017,Bakersfield,California
42.1003,-72.5791,Springfield,Massachusetts
41.1251,-80.6715,Youngstown,Ohio
37.5931,-84.3266,Paint Lick,Kentucky
42.3733,-71.0977,Cambridge,Massachusetts
42.4545,-124.368,Gold Beach,Oregon
40.2281,-74.7844,Trenton,New Jersey
33.9221,-117.273,Moreno Valley,California
40.6793,-73.9753,Brooklyn,New York
43.0604,-87.919,Milwaukee,Wisconsin
32.5158,-80.7417,Beaufort,South Carolina
39.3388,-76.6686,Baltimore,Maryland
38.2107,-85.768,Louisville,Kentucky
41.7689,-87.6338,Chicago,Illinois
27.9668,-82.4659,Tampa,Florida
28.619,-81.5239,Apopka,Florida
31.4605,-100.453,San Angelo,Texas
30.1673,-97.79,Austin,Texas
21.2867,-157.806,Honolulu,Hawaii
36.0127,-114.96,Henderson,Nevada
39.3904,-84.565,Hamilton,Ohio
43.6906,-116.937,Wilder,Idaho
29.5506,-95.1835,Friendswood,Texas
41.7726,-87.5766,Chicago,Illinois
38.8383,-76.865,Upper Marlboro,Maryland
41.5341,-82.7747,Lakeside Marblehead,Ohio
31.7844,-82.3525,Baxley,Georgia
40.031,-75.0221,Philadelphia,Pennsylvania
40.7209,-74.2317,Irvington,New Jersey
29.7288,-95.3655,Houston,Texas
29.948,-85.418,Mexico Beach,Florida
40.0012,-75.1563,Philadelphia,Pennsylvania
41.8775,-87.7137,Chicago,Illinois
31.6971,-88.805,Waynesboro,Mississippi
42.1898,-76.4112,Candor,New York
30.4402,-90.3366,Ponchatoula,Louisiana
42.8621,-71.5109,Merrimack,New Hampshire
63.6596,-144.067,Delta Junction,Alaska
33.5496,-81.7008,Aiken,South Carolina
41.844,-71.424,Providence,Rhode Island
32.9895,-89.0829,Noxapater,Mississippi
35.8512,-86.371,Murfreesboro,Tennessee
38.9075,-90.172,Alton,Illinois
29.8444,-95.4227,Houston,Texas
28.0799,-82.7667,Palm Harbor,Florida
39.7484,-75.5443,Wilmington,Delaware
41.32,-72.9342,Hamden,Connecticut
28.5779,-81.4562,Orlando,Florida
37.2982,-121.832,San Jose,California
41.5759,-87.7876,Tinley Park,Illinois
36.7615,-76.3464,Chesapeake,Virginia
41.533,-90.5889,Davenport,Iowa
32.9095,-96.7219,Dallas,Texas
38.6286,-90.1362,East St. Louis,Illinois
29.6189,-81.4698,Hastings,Florida
36.2418,-93.1108,Harrison,Arkansas
33.2165,-92.6583,El Dorado,Arkansas
42.3183,-71.0777,Boston,Massachusetts
39.8459,-75.3774,Chester,Pennsylvania
39.7615,-84.1888,Dayton,Ohio
35.3889,-118.977,Bakersfield,California
32.8562,-80.0004,North Charleston,South Carolina
43.0951,-79.0425,Niagara Falls,New York
41.8007,-87.7172,Chicago,Illinois
27.4488,-80.3357,Fort Pierce,Florida
42.4202,-83.0032,Detroit,Michigan
40.5931,-73.9975,Brooklyn,New York
36.3332,-94.1184,Rogers,Arkansas
30.4374,-87.2706,Pensacola,Florida
36.3304,-78.431,Henderson,North Carolina
36.0608,-86.9161,Nashville,Tennessee
41.7659,-76.4431,Towanda,Pennsylvania
37.7922,-122.227,Oakland,California
38.8002,-112.438,Kanosh,Utah
40.9214,-74.159,Paterson,New Jersey
35.158,-89.9779,Memphis,Tennessee
41.7868,-87.6453,Chicago,Illinois
30.602,-97.4185,Taylor,Texas
37.9568,-121.252,Stockton,California
38.5158,-90.3379,St. Louis,Missouri
29.8528,-97.5195,McMahan,Texas
47.6773,-117.233,Spokane Valley,Washington
40.6665,-74.1188,Bayonne,New Jersey
36.1752,-115.224,Las Vegas,Nevada
41.7372,-87.5546,Chicago,Illinois
32.4714,-93.8189,Shreveport,Louisiana
39.2644,-76.6332,Baltimore,Maryland
34.7425,-92.2664,Little Rock,Arkansas
41.2566,-75.8653,Wilkes-Barre,Pennsylvania
36.2663,-86.6869,Nashville,Tennessee
42.6668,-83.3047,Pontiac,Michigan
38.7343,-90.1394,Granite City,Illinois
32.0491,-81.0646,Savannah,Georgia
30.683,-88.0501,Mobile,Alabama
44.0351,-92.4659,Rochester,Minnesota
42.2507,-89.0289,Rockford,Illinois
40.1159,-75.3476,Norristown,Pennsylvania
47.2077,-122.495,Tacoma,Washington
30.6269,-90.0936,Covington,Louisiana
30.3596,-81.7023,Jacksonville,Florida
35.2042,-80.8762,Charlotte,North Carolina
41.6376,-80.1304,Meadville,Pennsylvania
39.7556,-75.5647,Wilmington,Delaware
40.8581,-76.7992,Sunbury,Pennsylvania
41.7199,-87.6156,Chicago,Illinois
41.6797,-87.6231,Chicago,Illinois
42.2794,-89.0981,Rockford,Illinois
39.798,-84.2536,Dayton,Ohio
40.8098,-91.124,Burlington,Iowa
37.2993,-89.5322,Cape Girardeau,Missouri
34.6696,-92.3756,Little Rock,Arkansas
39.2909,-76.6383,Baltimore,Maryland
25.8015,-80.1971,Miami,Florida
40.4406,-79.9959,Pittsburgh,Pennsylvania
32.5101,-92.1147,Monroe,Louisiana
32.377,-104.228,Carlsbad,New Mexico
35.0573,-79.0072,Fayetteville,North Carolina
28.5319,-81.4104,Orlando,Florida
36.6807,-81.5721,Troutdale,Virginia
42.7577,-73.6795,Troy,New York
38.8407,-91.8559,Fulton,Missouri
32.5267,-93.6961,Bossier City,Louisiana
39.9628,-82.8873,Whitehall,Ohio
35.2622,-90.0313,Memphis,Tennessee
38.9172,-75.4265,Milford,Delaware
34.6276,-98.6433,Cache,Oklahoma
36.7233,-119.818,Fresno,California
34.9554,-120.44,Santa Maria,California
41.7115,-73.9086,Poughkeepsie,New York
33.5124,-81.9174,North Augusta,South Carolina
33.1478,-94.9784,Mount Pleasant,Texas
27.4637,-82.5779,Bradenton,Florida
46.579,-111.945,Helena,Montana
30.0223,-90.0118,New Orleans,Louisiana
42.7202,-87.7941,Racine,Wisconsin
41.6944,-87.6125,Chicago,Illinois
40.5837,-105.132,Fort Collins,Colorado
29.791,-95.3731,Houston,Texas
41.4415,-81.6264,Cleveland,Ohio
41.6484,-75.1658,Honesdale,Pennsylvania
38.6532,-75.6046,Seaford,Delaware
41.7793,-87.6751,Chicago,Illinois
29.6964,-95.5547,Houston,Texas
33.8478,-84.3636,Atlanta,Georgia
39.7951,-86.2159,Indianapolis,Indiana
40.2148,-74.7516,Trenton,New Jersey
32.3447,-90.2168,Jackson,Mississippi
42.4748,-92.3394,Waterloo,Iowa
39.7597,-84.201,Dayton,Ohio
39.9707,-75.1526,Philadelphia,Pennsylvania
33.5676,-112.152,Glendale,Arizona
35.0836,-92.4098,Conway,Arkansas
40.4702,-79.9404,Pittsburgh,Pennsylvania
37.7484,-89.0585,Carterville,Illinois
41.5349,-90.5741,Davenport,Iowa
41.2089,-73.1923,Bridgeport,Connecticut
39.7769,-84.2108,Dayton,Ohio
41.6285,-88.1546,Plainfield,Illinois
41.7502,-87.683,Chicago,Illinois
61.1483,-149.922,Anchorage,Alaska
38.8547,-94.7811,Olathe,Kansas
39.3178,-76.6072,Baltimore,Maryland
32.603,-85.4633,Auburn,Alabama
41.5207,-81.5365,Cleveland Heights,Ohio
40.7005,-74.0893,Jersey City,New Jersey
41.5409,-81.5935,Cleveland,Ohio
33.577,-84.3043,Morrow,Georgia
31.2422,-81.4525,Brunswick,Georgia
39.6113,-86.2676,Mooresville,Indiana
36.0447,-86.6616,Nashville,Tennessee
38.8358,-104.831,Colorado Springs,Colorado
34.8239,-87.6331,Florence,Alabama
41.7212,-87.6448,Chicago,Illinois
36.6249,-87.3319,Clarksville,Tennessee
42.2778,-71.1664,Boston,Massachusetts
40.8429,-73.9136,The Bronx,New York
32.7513,-117.043,La Mesa,California
42.8842,-85.6846,Wyoming,Michigan
46.0939,-106.099,Miles City,Montana
39.8232,-86.2817,Indianapolis,Indiana
30.0254,-90.0011,New Orleans,Louisiana
30.1562,-97.7936,Austin,Texas
33.9271,-81.4925,Batesburg-Leesville,South Carolina
47.6104,-122.314,Seattle,Washington
43.0747,-87.9003,Milwaukee,Wisconsin
28.5438,-81.3874,Orlando,Florida
34.7376,-79.3415,Maxton,North Carolina
40.7994,-74.0195,North Bergen,New Jersey
36.1311,-95.8665,Tulsa,Oklahoma
38.6403,-92.1224,Holts Summit,Missouri
30.465,-97.6701,Wells Branch,Texas
44.963,-93.0636,Saint Paul,Minnesota
32.4541,-84.9326,Columbus,Georgia
34.0691,-118.293,Los Angeles,California
35.0222,-89.8368,Memphis,Tennessee
28.3057,-81.4022,Kissimmee,Florida
26.7644,-81.7934,North Fort Myers,Florida
35.3867,-97.4356,Oklahoma City,Oklahoma
27.6817,-97.3912,Corpus Christi,Texas
35.2267,-97.4341,Norman,Oklahoma
29.5173,-94.9928,Bacliff,Texas
29.7305,-95.4346,Houston,Texas
39.946,-82.9767,Columbus,Ohio
42.32,-71.057,Boston,Massachusetts
37.3225,-113.478,Pine Valley,Utah
39.7958,-75.462,Claymont,Delaware
39.3179,-76.6154,Baltimore,Maryland
42.3534,-71.0641,Boston,Massachusetts
30.4632,-88.9692,Biloxi,Mississippi
41.764,-72.6938,Hartford,Connecticut
35.7334,-83.9711,Maryville,Tennessee
37.4935,-77.4796,Richmond,Virginia
40.7358,-73.4957,Bethpage,New York
48.5217,-112.92,North Browning,Montana
36.8331,-76.2978,Portsmouth,Virginia
40.8511,-81.2781,Louisville,Ohio
30.2801,-90.9548,Gonzales,Louisiana
42.2466,-84.3845,Jackson,Michigan
36.8381,-78.9998,Halifax,Virginia
39.7378,-86.1042,Indianapolis,Indiana
41.7097,-72.939,Bristol,Connecticut
39.7206,-82.6043,Lancaster,Ohio
37.7683,-75.6361,Parksley,Virginia
40.0268,-122.1,Los Molinos,California
43.0388,-85.6897,Comstock Park,Michigan
32.2684,-90.2238,Jackson,Mississippi
35.4306,-79.3073,Sanford,North Carolina
30.3234,-81.4123,Neptune Beach,Florida
39.8346,-86.0776,Indianapolis,Indiana
41.8753,-87.7205,Chicago,Illinois
39.9612,-75.241,Philadelphia,Pennsylvania
36.0932,-95.8948,Tulsa,Oklahoma
37.8043,-122.29,Oakland,California
46.5904,-112.001,Helena,Montana
35.6052,-88.7968,Jackson,Tennessee
39.8221,-84.203,Dayton,Ohio
27.8687,-82.3196,Riverview,Florida
34.0089,-84.1446,Duluth,Georgia
28.6265,-81.3152,Casselberry,Florida
43.0153,-83.7153,Flint,Michigan
41.6992,-87.6063,Chicago,Illinois
41.6282,-83.4536,Oregon,Ohio
37.7599,-122.188,Oakland,California
38.053,-84.5507,Lexington,Kentucky
26.7289,-80.0613,West Palm Beach,Florida
43.9445,-92.4783,Rochester,Minnesota
30.3223,-81.3972,Neptune Beach,Florida
41.5562,-88.0615,Fairmont,Illinois
35.7932,-78.6142,Raleigh,North Carolina
42.3524,-71.1311,Boston,Massachusetts
39.0456,-95.698,Topeka,Kansas
43.1852,-90.4431,Muscoda,Wisconsin
39.9481,-75.2276,Philadelphia,Pennsylvania
38.6631,-90.2762,St. Louis,Missouri
35.9669,-78.9111,Durham,North Carolina
33.5005,-86.804,Birmingham,Alabama
43.033,-89.477,Madison,Wisconsin
39.1304,-76.7941,Annapolis Junction,Maryland
42.5135,-92.3304,Waterloo,Iowa
38.8089,-89.9509,Edwardsville,Illinois
37.7625,-122.182,Oakland,California
39.2084,-84.5585,Cincinnati,Ohio
40.9089,-74.1663,Paterson,New Jersey
40.8764,-74.0335,Bogota,New Jersey
33.9571,-78.2833,Shallotte,North Carolina
32.2912,-90.202,Jackson,Mississippi
29.5201,-98.4864,San Antonio,Texas
41.6888,-87.6186,Chicago,Illinois
41.9063,-87.7315,Chicago,Illinois
34.493,-93.059,Hot Springs,Arkansas
35.6231,-88.8029,Jackson,Tennessee
39.9585,-76.744,York,Pennsylvania
42.4501,-82.9433,Detroit,Michigan
33.6076,-88.6503,West Point,Mississippi
61.1498,-149.829,Anchorage,Alaska
43.8744,-73.1065,Leicester,Vermont
30.6183,-96.3144,College Station,Texas
38.9784,-77.0222,Washington,District of Columbia
39.8843,-86.1981,Indianapolis,Indiana
34.231,-97.4981,Healdton,Oklahoma
28.3259,-82.698,Port Richey,Florida
42.4341,-83.2018,Detroit,Michigan
40.6904,-74.1774,Newark,New Jersey
35.3382,-119.033,Bakersfield,California
27.5308,-99.5029,Laredo,Texas
41.0649,-81.5697,Akron,Ohio
32.8366,-83.687,Macon,Georgia
41.1091,-85.1367,Fort Wayne,Indiana
32.7364,-80.0738,Johns Island,South Carolina
30.4551,-91.1689,Baton Rouge,Louisiana
43.7277,-87.8194,Sheboygan Falls,Wisconsin
39.5227,-85.7732,Shelbyville,Indiana
42.198,-93.7959,Boone,Iowa
42.9446,-85.6357,Grand Rapids,Michigan
41.8555,-87.6484,Chicago,Illinois
34.9084,-81.0524,Rock Hill,South Carolina
42.91,-112.466,Chubbuck,Idaho
30.1653,-85.5677,Panama City,Florida
42.6528,-82.9734,Macomb,Michigan
31.7978,-102.515,Odessa,Texas
43.1009,-71.4624,Hooksett,New Hampshire
37.819,-122.281,Oakland,California
38.457,-86.2749,Hardinsburg,Indiana
39.7436,-105.529,Idaho Springs,Colorado
41.0667,-81.5173,Akron,Ohio
38.9363,-104.879,Colorado Springs,Colorado
36.1165,-80.0664,Kernersville,North Carolina
40.4717,-80.0307,Pittsburgh,Pennsylvania
29.9598,-90.0711,New Orleans,Louisiana
41.6955,-74.0601,Clintondale,New York
39.2701,-82.9683,Chillicothe,Ohio
36.6648,-83.2138,Jonesville,Virginia
30.3715,-81.699,Jacksonville,Florida
35.9706,-78.8934,Durham,North Carolina
39.7032,-104.791,Aurora,Colorado
39.8159,-84.2909,Dayton,Ohio
47.3836,-122.689,Gig Harbor,Washington
33.0033,-94.9601,Pittsburg,Texas
40.2221,-74.7336,Trenton,New Jersey
41.9148,-88.3048,St. Charles,Illinois
35.0214,-85.2321,Chattanooga,Tennessee
34.8859,-85.3076,Chickamauga,Georgia
41.8987,-87.7548,Chicago,Illinois
44.827,-93.046,Inver Grove Heights,Minnesota
47.4294,-91.2445,Finland,Minnesota
34.1468,-80.0256,Lamar,South Carolina
29.7127,-95.4889,Houston,Texas
39.3472,-76.3848,Middle River,Maryland
39.0765,-95.6689,Topeka,Kansas
39.7613,-84.2855,Dayton,Ohio
42.2634,-71.8021,Worcester,Massachusetts
40.7865,-73.838,Queens,New York
39.0707,-95.708,Topeka,Kansas
29.9308,-90.0731,New Orleans,Louisiana
33.3906,-91.0642,Greenville,Mississippi
38.8131,-104.822,Colorado Springs,Colorado
43.0691,-76.1434,Syracuse,New York
30.4008,-88.8914,Biloxi,Mississippi
36.2963,-82.3904,Johnson City,Tennessee
39.2974,-76.7673,Catonsville,Maryland
40.6543,-75.3352,Bethlehem,Pennsylvania
29.4157,-98.5423,San Antonio,Texas
41.0754,-81.4783,Akron,Ohio
35.2619,-80.9068,Charlotte,North Carolina
39.5114,-84.3921,Middletown,Ohio
39.8093,-86.27,Speedway,Indiana
30.4015,-88.5384,Moss Point,Mississippi
42.8426,-70.8267,Salisbury,Massachusetts
34.9178,-86.9088,Elkmont,Alabama
36.574,-82.5201,Kingsport,Tennessee
42.8805,-78.8541,Buffalo,New York
37.0082,-76.4305,Newport News,Virginia
33.5729,-80.666,Cameron,South Carolina
